Year MonthOfYear DayOfMonth HourOfDay(UTC) DayOfYear DayOfCentury AirPressure(hPa) AirTemperature(C) AirTemperatureHygroClip(C) RelativeHumidity_wrtWater(%) RelativeHumidity(%) WindSpeed(m/s) WindDirection(d) ShortwaveRadiationDown(W/m2) ShortwaveRadiationDown_Cor(W/m2) ShortwaveRadiationUp(W/m2) ShortwaveRadiationUp_Cor(W/m2) Albedo_theta<70d LongwaveRadiationDown(W/m2) LongwaveRadiationUp(W/m2) CloudCover SurfaceTemperature(C) HeightSensorBoom(m) HeightStakes(m) DepthPressureTransducer(m) DepthPressureTransducer_Cor(m) IceTemperature1(C) IceTemperature2(C) IceTemperature3(C) IceTemperature4(C) IceTemperature5(C) IceTemperature6(C) IceTemperature7(C) IceTemperature8(C) TiltToEast(d) TiltToNorth(d) TimeGPS(hhmmssUTC) LatitudeGPS((dd)mm.mmmmm) LongitudeGPS((dd)mm.mmmmm) ElevationGPS(m) HorDilOfPrecGPS LoggerTemperature(C) FanCurrent(mA) BatteryVoltage(V)
2016 9 29 10 -999 -999 -999 -3.07 -999 -999 41.4 2.28 84.1 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 9 29 11 -999 -999 -999 -2.47 -999 -999 40.8 2.58 79.8 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -3.93 -4.53 -4.03 -4.92 -2.63 -6.31 -7.31 -9.92 -999 -999 -999 -999 -999 763.7 .9 -999 129 12.81
2016 9 29 12 -999 -999 -999 -2.94 -999 -999 45.9 2.84 87.3 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 9 29 13 -999 -999 -999 -2.95 -999 -999 44.6 3.41 82.6 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 9 29 14 -999 -999 -999 -6.05 -999 -999 61.4 5.11 84.4 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 9 29 16 -999 -999 -999 -6.33 -999 -999 72.6 6.25 93.8 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 9 29 17 -999 -999 -999 -6.94 -999 -999 75.5 6.1 91.2 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -3.94 -4.53 -4.04 -4.94 -2.65 -6.3 -7.3 -9.91 -999 -999 -999 -999 -999 786.7 1.9 -999 157 14.51
2016 9 29 18 -999 -999 -999 -7.48 -999 -999 90.3 5.74 95.7 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 9 29 19 -999 -999 -999 -8.35 -999 -999 92.5 5.7 92.6 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 9 29 21 -999 -999 -999 -9.34 -999 -999 97.3 5.65 97.1 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 9 29 22 -999 -999 -999 -9.1 -999 -999 96 4.49 93.8 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 9 29 23 -999 -999 -999 -9.36 -999 -999 95.9 4.22 97.7 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -3.95 -4.55 -4.06 -4.95 -2.65 -6.31 -7.29 -9.91 -999 -999 -999 -999 -999 753.2 .9 -999 135 13.28
2016 9 30 0 -999 -999 -999 -10.38 -999 -999 95 3.88 101.6 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 9 30 2 -999 -999 -999 -9.26 -999 -999 91 3.06 57 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 9 30 3 -999 -999 -999 -9.52 -999 -999 92.3 3.07 59.7 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 9 30 4 -999 -999 -999 -10.98 -999 -999 92.3 3.88 75.9 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 9 30 5 -999 -999 -999 -11.53 -999 -999 83.6 4.68 77.8 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -3.98 -4.56 -4.07 -4.97 -2.66 -6.31 -7.29 -9.92 -999 -999 -999 -999 -999 768 1 -999 130 12.82
2016 9 30 6 -999 -999 -999 -9.92 -999 -999 80.4 5.12 72.7 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 9 30 7 -999 -999 -999 -10.98 -999 -999 92.1 5.34 77.3 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 9 30 8 -999 -999 -999 -10.59 -999 -999 83.2 5.2 77.9 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 9 30 9 -999 -999 -999 -11.16 -999 -999 71.2 4.77 72.6 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 9 30 10 -999 -999 -999 -9.89 -999 -999 66.8 5.86 61.9 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 9 30 11 -999 -999 -999 -9.85 -999 -999 67 6.22 50.9 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -4 -4.58 -4.07 -4.98 -2.67 -6.31 -7.28 -9.9 -999 -999 -999 -999 -999 764 .9 -999 129 12.76
2016 9 30 12 -999 -999 -999 -8.8 -999 -999 60.7 6.47 54.2 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 9 30 13 -999 -999 -999 -8.38 -999 -999 57.1 5.79 55.9 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 9 30 14 -999 -999 -999 -8.4 -999 -999 58.1 6.04 65 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 9 30 15 -999 -999 -999 -8.36 -999 -999 61.1 6.5 72.7 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 9 30 16 -999 -999 -999 -7.07 -999 -999 60.6 5.96 65.1 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 9 30 17 -999 -999 -999 -7.28 -999 -999 64.1 7.28 74.4 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -4.05 -4.6 -4.09 -5 -2.67 -6.31 -7.28 -9.9 -999 -999 -999 -999 -999 772.4 .9 -999 150 14.48
2016 9 30 18 -999 -999 -999 -7.62 -999 -999 67.6 8.19 72.4 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 9 30 19 -999 -999 -999 -8.21 -999 -999 69.7 8.56 74.7 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 9 30 20 -999 -999 -999 -8.6 -999 -999 70.5 8.94 77.9 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 9 30 22 -999 -999 -999 -8.92 -999 -999 65.7 8.64 75.6 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 9 30 23 -999 -999 -999 -8.09 -999 -999 54.3 5.81 77 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -4.1 -4.63 -4.11 -5.01 -2.69 -6.31 -7.28 -9.88 -999 -999 -999 -999 -999 757.5 .8 -999 139 13.47
2016 10 1 1 -999 -999 -999 -8.34 -999 -999 56.5 7.61 76.5 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 1 6 -999 -999 -999 -10.05 -999 -999 61.1 7.87 72.2 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 1 7 -999 -999 -999 -10.12 -999 -999 56.2 8.23 51.4 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 1 8 -999 -999 -999 -10.39 -999 -999 57.3 9.52 52.5 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 1 11 -999 -999 -999 -8.98 -999 -999 49.6 9.35 47 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -4.19 -4.71 -4.15 -5.05 -2.69 -6.31 -7.27 -9.88 -999 -999 -999 -999 -999 756.3 .8 -999 133 12.77
2016 10 1 14 -999 -999 -999 -9.72 -999 -999 47.8 6.8 70.5 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 1 15 -999 -999 -999 -9.86 -999 -999 49.4 6.29 72.7 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 1 16 -999 -999 -999 -8.63 -999 -999 43.4 6.34 59.3 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 1 17 -999 -999 -999 -10.18 -999 -999 50.6 6.96 66.9 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -4.23 -4.76 -4.18 -5.05 -2.7 -6.32 -7.27 -9.87 -999 -999 -999 -999 -999 766.2 1 -999 151 14.57
2016 10 1 18 -999 -999 -999 -9.67 -999 -999 49.6 6.88 59.3 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 1 19 -999 -999 -999 -8.94 -999 -999 49.4 6.85 68.4 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 1 22 -999 -999 -999 -12.22 -999 -999 49.8 5.83 88.1 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 3 0 -999 -999 -999 -7.65 -999 -999 97.5 5.03 119 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 3 1 -999 -999 -999 -7.48 -999 -999 97.7 5.16 112.8 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 3 2 -999 -999 -999 -7.73 -999 -999 97.5 7.51 110.8 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 3 4 -999 -999 -999 -7.72 -999 -999 97.5 5.12 130.9 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 3 5 -999 -999 -999 -7.56 -999 -999 97.7 6.17 132.4 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -4.58 -5.05 -4.37 -5.14 -2.76 -6.33 -7.24 -9.84 -999 -999 -999 -999 -999 770.4 1 -999 131 12.88
2016 10 3 6 -999 -999 -999 -7.52 -999 -999 97.8 5.56 133.8 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 3 7 -999 -999 -999 -7.35 -999 -999 98 8.38 130 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 3 8 -999 -999 -999 -7.52 -999 -999 97.8 11.36 116.6 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 3 10 -999 -999 -999 -7.8 -999 -999 97.6 9.54 123.4 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 3 11 -999 -999 -999 -8.1 -999 -999 97.2 10.99 123.8 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -4.65 -5.1 -4.41 -5.16 -2.77 -6.33 -7.24 -9.84 -999 -999 -999 -999 -999 763.6 .8 -999 132 12.71
2016 10 3 13 -999 -999 -999 -8.04 -999 -999 97.2 9.41 118.6 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 3 14 -999 -999 -999 -7.86 -999 -999 97.2 8.64 107.3 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 3 15 -999 -999 -999 -7.84 -999 -999 96.3 8.74 101.8 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 3 16 -999 -999 -999 -7.76 -999 -999 95.1 9.51 101.1 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 3 17 -999 -999 -999 -7.67 -999 -999 93.6 9.12 101.5 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -4.72 -5.16 -4.45 -5.17 -2.77 -6.33 -7.25 -9.84 -999 -999 -999 -999 -999 761.8 .9 -999 128 13.14
2016 10 3 18 -999 -999 -999 -7.84 -999 -999 93.4 9.32 101.4 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 3 19 -999 -999 -999 -7.81 -999 -999 94.1 9.83 99.1 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 3 20 -999 -999 -999 -7.71 -999 -999 95.1 9.97 103.9 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 3 21 -999 -999 -999 -7.85 -999 -999 95 10.14 104.1 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 3 23 -999 -999 -999 -7.83 -999 -999 96.3 10.35 102.1 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -4.76 -5.22 -4.49 -5.18 -2.79 -6.34 -7.25 -9.84 -999 -999 -999 -999 -999 763.5 1.6 -999 123 12.78
2016 10 4 0 -999 -999 -999 -7.78 -999 -999 94.2 10.71 96.6 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 4 1 -999 -999 -999 -7.52 -999 -999 93.9 10.46 93.4 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 4 2 -999 -999 -999 -7.23 -999 -999 96.9 10.25 109.5 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 4 3 -999 -999 -999 -7.25 -999 -999 97.7 9.16 116.2 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 4 4 -999 -999 -999 -7.2 -999 -999 97.5 7.5 127.9 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 4 5 -999 -999 -999 -7.33 -999 -999 98.3 6.89 132.8 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -4.8 -5.26 -4.53 -5.2 -2.79 -6.34 -7.25 -9.83 -999 -999 -999 -999 -999 772.7 .9 -999 129 12.67
2016 10 4 6 -999 -999 -999 -7.11 -999 -999 98.1 5.71 134.9 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 4 7 -999 -999 -999 -7.42 -999 -999 98.7 5.15 161.5 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 4 8 -999 -999 -999 -7.76 -999 -999 98.2 3.72 138.2 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 4 9 -999 -999 -999 -7.54 -999 -999 98.1 5.76 130.1 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 4 10 -999 -999 -999 -8.01 -999 -999 97.5 7.33 134.2 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 4 11 -999 -999 -999 -8.18 -999 -999 97.3 6.73 118.5 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -4.84 -5.29 -4.57 -5.22 -2.81 -6.34 -7.24 -9.82 -999 -999 -999 -999 -999 765.8 1 -999 126 12.68
2016 10 4 12 -999 -999 -999 -8.46 -999 -999 96.9 6.29 118.2 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 4 13 -999 -999 -999 -8.13 -999 -999 97.3 5.65 115.6 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 4 14 -999 -999 -999 -8.23 -999 -999 97 5.68 113.9 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 4 15 -999 -999 -999 -8.95 -999 -999 95.8 5.38 106.7 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 4 16 -999 -999 -999 -8.21 -999 -999 96.6 5.31 112.5 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 4 17 -999 -999 -999 -8.13 -999 -999 97.1 5.01 112.4 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -4.86 -5.33 -4.6 -5.23 -2.81 -6.34 -7.24 -9.82 -999 -999 -999 -999 -999 751.8 .9 -999 145 14.17
2016 10 4 18 -999 -999 -999 -8.04 -999 -999 96.1 4.83 112 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 4 19 -999 -999 -999 -9.05 -999 -999 93.1 3.21 90.1 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 4 20 -999 -999 -999 -9.17 -999 -999 92.1 3.56 102.9 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 4 21 -999 -999 -999 -10.8 -999 -999 90.9 3.19 97 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 5 0 -999 -999 -999 -13 -999 -999 92.2 3.45 64.6 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 5 1 -999 -999 -999 -13.24 -999 -999 92 3.73 64.8 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 5 3 -999 -999 -999 -13.15 -999 -999 93 3.29 57.4 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 5 4 -999 -999 -999 -12.88 -999 -999 94.9 2.92 51.6 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 5 5 -999 -999 -999 -13.3 -999 -999 92.4 3.25 53.6 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -4.88 -5.37 -4.66 -5.26 -2.82 -6.35 -7.22 -9.81 -999 -999 -999 -999 -999 777.8 .9 -999 129 12.83
2016 10 5 6 -999 -999 -999 -13.4 -999 -999 90.2 3.24 57.9 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 5 8 -999 -999 -999 -12.61 -999 -999 84.5 3.79 45.2 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 5 12 -999 -999 -999 -13.68 -999 -999 81.5 3.7 37.9 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 5 13 -999 -999 -999 -12.9 -999 -999 77.5 4.46 49.2 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
2016 10 5 14 -999 -999 -999 -12.43 -999 -999 78.9 4.91 45.3 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
